LicenseID,FeeExemptModifierCode
1869219,RETI
1869235,RETI
1869238,VOL
1869248,VOL
1869253,RETI
1869260,VOL
1869262,VOL
1869282,RETI
1869283,RETI
1869290,VOL
1869291,VOL
1869294,RETI
1869297,RETI
1869314,RETI
1869323,RETI
1869324,VOL
1869337,RETI
1869345,RETI
1869349,RETI
1869352,VOL
1869360,VOL
1869367,RETI
1869375,VOL
1869380,VOL
186940,VOL
1869406,RETI
1869408,VOL
1869412,RETI
1869424,RETI
1869436,VOL
1869445,RETI
1869446,RETI
1869456,RETI
1869459,DIS
1869467,RETI
1869472,VOL
1869473,VOL
1869479,RETI
1869480,VOL
1869492,RETI
1869498,RETI
1869507,RETI
1869508,RETI
1869509,RETI
1869512,VOL
1869519,VOL
1869524,RETI
1869525,RETI
1869529,RETI
1869530,VOL
1869533,RETI
1869534,RETI
1869545,VOL
1869548,RETI
1869549,VOL
1869551,RETI
1869553,VOL
1869558,VOL
1869561,VOL
1869562,VOL
1869568,RETI
1869585,RETI
1869590,RETI
1869592,RETI
1869595,RETI
1869599,VOL
1869602,RETI
1869604,RETI
1869606,RETI
1869613,RETI
1869625,VOL
1869629,RETI
1869630,RETI
1869638,VOL
1869639,VOL
1869642,RETI
1869644,RETI
1869646,RETI
1869649,RETI
1869660,VOL
1869661,RETI
1869663,RETI
1869668,RETI
1869673,VOL
1869674,RETI
1869675,VOL
1869684,RETI
1869685,VOL
1869688,RETI
1869690,RETI
1869701,VOL
1869703,RETI
1869709,RETI
1869712,RETI
1869716,VOL
1869717,RETI
1869725,RETI
1869726,RETI
1869730,VOL
1869732,RETI
1869735,VOL
1869742,RETI
1869750,VOL
1869752,RETI
1869756,RETI
1869760,VOL
1869768,VOL
1869782,RETI
1869790,VOL
1869795,VOL
1869796,VOL
1869803,RETI
1869824,RETI
1869826,RETI
1869828,RETI
1869838,RETI
1869845,RETI
1869851,VOL
1869860,VOL
1869868,VOL
1869875,RETI
1869892,RETI
1869895,RETI
1869907,VOL
1869909,RETI
1869913,RETI
1869917,RETI
1869919,VOL
1869920,RETI
1869924,RETI
1869929,RETI
1869937,RETI
1869939,VOL
1869942,VOL
1869943,VOL
1869945,RETI
1869948,RETI
1869949,VOL
1869956,VOL
1869965,RETI
1869978,RETI
1869979,RETI
1869983,VOL
1869990,RETI
1869991,RETI
1869993,RETI
187029,VOL
187038,RETI
187063,RETI
187108,RETI
187124,RETI
187129,VOL
187149,RETI
187153,VOL
187175,VOL
187180,RETI
187192,RETI
187236,VOL
187251,VOL
187296,RETI
187328,RETI
187455,RETI
187520,RETI
187569,RETI
187586,VOL
187607,VOL
187657,RETI
187671,VOL
187711,RETI
187746,RETI
187869,RETI
188007,RETI
188027,VOL
188051,RETI
188086,RETI
188108,RETI
188135,RETI
188147,VOL
188151,RETI
188168,RETI
188173,RETI
188175,VOL
188179,RETI
188192,VOL
188205,VOL
188210,RETI
188211,VOL
188268,RETI
188309,RETI
188345,RETI
188349,VOL
188355,VOL
188429,VOL
188470,RETI
188497,VOL
188508,VOL
188511,VOL
188571,RETI
188581,VOL
188593,RETI
188606,VOL
188609,VOL
188617,RETI
188628,RETI
188720,VOL
188727,RETI
188752,RETI
188762,RETI
188791,RETI
188823,VOL
188842,RETI
188919,RETI
188958,RETI
188988,RETI
188996,RETI
189000,RETI
189014,RETI
189021,RETI
189093,VOL
189133,VOL
189141,VOL
189167,RETI
189177,RETI
189222,DIS
189245,RETI
189272,RETI
189286,RETI
189338,VOL
189343,VOL
189367,RETI
189394,RETI
189402,VOL
189436,RETI
189471,RETI
189500,RETI
189557,VOL
189591,VOL
189709,RETI
189728,VOL
189733,RETI
189830,RETI
189868,VOL
189887,VOL
189889,VOL
189971,RETI
1900001,VOL
1900002,VOL
1900005,RETI
1900006,RETI
1900008,RETI
1900012,VOL
1900017,RETI
1900023,VOL
1900032,RETI
1900033,RETI
1900044,RETI
1900046,VOL
1900048,DIS
1900054,VOL
1900055,DIS
1900056,VOL
1900060,RETI
1900062,RETI
1900063,VOL
1900077,RETI
1900082,RETI
1900086,RETI
1900087,VOL
1900089,VOL
1900095,RETI
1900101,RETI
1900104,RETI
1900107,RETI
1900112,VOL
1900113,VOL
1900114,VOL
1900120,VOL
1900137,RETI
1900141,VOL
1900146,RETI
1900148,VOL
1900153,VOL
1900154,RETI
1900163,VOL
1900169,RETI
1900170,RETI
1900174,RETI
1900180,RETI
1900185,RETI
1900186,RETI
1900190,RETI
1900192,RETI
1900193,RETI
1900196,DIS
1900202,RETI
1900203,VOL
1900209,RETI
1900214,RETI
1900218,VOL
1900228,VOL
1900232,RETI
1900239,RETI
1900241,VOL
1900245,RETI
1900248,VOL
1900250,RETI
1900251,RETI
1900260,RETI
1900266,RETI
1900268,VOL
1900269,VOL
1900273,RETI
1900274,RETI
1900276,RETI
1900277,VOL
1900297,RETI
1900299,VOL
1900301,VOL
1900309,VOL
1900321,RETI
1900322,RETI
1900323,RETI
1900324,VOL
1900329,VOL
1900330,VOL
1900333,RETI
1900336,RETI
1900344,RETI
1900345,VOL
1900351,VOL
1900354,VOL
1900359,VOL
1900362,VOL
1900364,RETI
1900377,DIS
1900386,RETI
1900388,RETI
1900391,RETI
1900393,RETI
1900394,RETI
1900395,RETI
1900401,RETI
1900402,RETI
1900405,RETI
1900406,RETI
1900420,RETI
1900421,RETI
1900424,RETI
1900429,RETI
1900431,RETI
1900432,VOL
1900436,VOL
1900442,VOL
1900445,VOL
1900446,VOL
1900454,VOL
1900459,VOL
1900465,VOL
1900470,RETI
1900474,RETI
1900475,RETI
1900477,VOL
1900479,RETI
1900484,RETI
1900490,RETI
1900495,RETI
1900511,VOL
1900514,RETI
1900516,RETI
1900519,VOL
1900521,RETI
1900529,RETI
1900540,RETI
1900558,RETI
1900559,RETI
1900560,RETI
1900565,VOL
1900569,RETI
1900573,RETI
1900583,RETI
1900586,RETI
1900587,RETI
1900591,RETI
1900592,RETI
1900620,RETI
1900621,VOL
1900642,VOL
1900643,RETI
1900652,VOL
1900665,RETI
1900674,VOL
1900675,RETI
1900686,RETI
1900693,VOL
1900698,VOL
1900699,VOL
1900701,RETI
1900705,VOL
1900709,RETI
1900716,RETI
1900720,RETI
1900735,RETI
1900739,RETI
1900747,RETI
1900757,VOL
1900762,RETI
1900763,VOL
1900764,VOL
1900766,VOL
1900767,RETI
1900773,RETI
1900779,RETI
1900784,VOL
1900793,RETI
1900798,RETI
1900800,DIS
1900801,VOL
1900807,VOL
1900809,RETI
1900825,VOL
1900833,RETI
1900865,VOL
1900872,RETI
1900873,VOL
1900876,VOL
1900877,RETI
1900901,RETI
1900904,RETI
1900917,VOL
1900920,VOL
1900921,RETI
1900928,VOL
1900936,RETI
1900938,RETI
1900940,RETI
1900942,RETI
1900951,VOL
1900952,VOL
1900968,RETI
1900970,VOL
1900985,VOL
1900986,RETI
1900991,RETI
1900994,RETI
1900998,VOL
1900999,RETI
1901002,RETI
1901004,VOL
1901007,RETI
1901015,RETI
1901016,VOL
1901025,RETI
1901026,VOL
1901034,RETI
1901045,RETI
1901046,RETI
1901048,VOL
1901050,RETI
1901052,VOL
1901059,VOL
1901061,RETI
1901065,VOL
1901066,VOL
1901068,RETI
1901069,VOL
1901075,RETI
1901079,VOL
1901091,VOL
1901092,RETI
1901098,RETI
1901100,RETI
1901103,VOL
1901104,RETI
1901106,RETI
1901112,RETI
1901114,VOL
1901116,RETI
1901118,VOL
1901122,VOL
1901128,RETI
1901133,RETI
1901135,VOL
1901137,VOL
1901139,RETI
1901140,RETI
1901154,VOL
1901155,RETI
1901156,RETI
1901159,RETI
1901169,VOL
1901178,RETI
1901182,RETI
1901184,RETI
1901188,VOL
1901189,VOL
1901190,RETI
1901209,RETI
1901210,RETI
1901211,VOL
1901217,VOL
1901218,RETI
1901235,RETI
1901238,RETI
1901239,RETI
1901241,RETI
1901243,RETI
1901254,RETI
1901276,RETI
1901277,VOL
1901279,RETI
1901280,RETI
1901287,MIL
1901293,VOL
1901294,VOL
1901299,RETI
1901300,RETI
1901302,VOL
1901306,RETI
1901308,RETI
1901315,VOL
1901316,VOL
1901319,VOL
1901322,RETI
1901331,VOL
1901337,RETI
1901339,RETI
1901349,RETI
1901359,RETI
1901362,RETI
1901363,RETI
1901374,RETI
1901375,RETI
1901376,RETI
1901381,VOL
1901386,RETI
1901403,VOL
1901404,VOL
1901405,VOL
1901417,RETI
1901426,RETI
1901428,VOL
1901430,RETI
1901438,RETI
1901447,RETI
1901473,RETI
1901475,RETI
1901484,VOL
1901488,RETI
1901491,VOL
1901496,VOL
1901510,RETI
1901520,VOL
1901521,RETI
1901522,VOL
1901524,VOL
1901528,RETI
1901532,RETI
1901539,RETI
1901540,RETI
1901544,VOL
1901547,RETI
1901548,RETI
1901549,VOL
1901551,RETI
1901552,RETI
1901554,VOL
1901583,VOL
1901584,VOL
1901587,RETI
1901600,VOL
1901601,RETI
1901605,RETI
1901615,RETI
1901621,VOL
1901626,VOL
1901643,RETI
1901650,VOL
1901653,RETI
1901659,RETI
1901661,RETI
1901664,VOL
1901666,VOL
1901669,RETI
1901674,VOL
1901684,VOL
1901688,RETI
1901692,RETI
1901695,VOL
1901697,RETI
1901699,RETI
1901703,VOL
1901704,VOL
1901715,VOL
1901717,RETI
1901718,RETI
1901740,RETI
1901748,RETI
1901755,RETI
1901756,RETI
1901758,RETI
1901765,RETI
1901768,RETI
1901771,RETI
1901791,RETI
1901796,RETI
1901803,RETI
1901810,RETI
1901819,RETI
1901827,RETI
1901829,RETI
1901831,RETI
1901833,VOL
1901836,VOL
1901843,VOL
1901873,RETI
1901876,VOL
1901878,RETI
1901886,RETI
1901893,RETI
1901900,VOL
1901919,RETI
1901920,VOL
1901929,RETI
1901931,VOL
1901933,RETI
1901938,VOL
1901940,VOL
1901942,RETI
1901947,RETI
1901966,RETI
1901967,RETI
1901968,VOL
1901975,VOL
1901983,VOL
1901988,RETI
1901994,VOL
1901996,MIL
1901998,RETI
1902010,VOL
1902012,RETI
1902013,RETI
1902019,VOL
1902022,VOL
1902036,RETI
1902047,RETI
1902051,RETI
1902055,RETI
1902061,RETI
1902073,VOL
1902074,RETI
1902082,RETI
1902083,VOL
1902085,VOL
1902087,RETI
1902107,RETI
1902108,RETI
1902111,RETI
1902114,VOL
1902119,RETI
1902122,DIS
1902124,RETI
1902125,RETI
1902133,RETI
1902145,RETI
1902148,VOL
1902151,VOL
1902162,RETI
1902175,RETI
1902178,RETI
1902184,VOL
1902186,VOL
1902204,RETI
1902205,VOL
1902206,RETI
1902207,RETI
1902208,VOL
1902210,RETI
1902212,VOL
1902231,VOL
1902235,VOL
1902239,VOL
1902243,VOL
1902245,VOL
1902254,VOL
1902259,VOL
1902285,VOL
1902287,RETI
1902294,VOL
1902296,VOL
1902303,RETI
1902305,RETI
1902316,RETI
1902325,RETI
1902329,RETI
1902330,RETI
1902331,VOL
1902337,RETI
1902345,VOL
1902346,VOL
1902351,RETI
1902360,VOL
1902361,VOL
1902363,RETI
1902364,RETI
1902367,RETI
1902368,VOL
1902369,RETI
1902392,RETI
1902393,VOL
1902395,VOL
1902398,RETI
1902401,RETI
1902449,RETI
1902460,RETI
1902470,RETI
1902474,RETI
1902478,VOL
1902480,VOL
1902481,RETI
1902482,VOL
1902493,VOL
1902497,RETI
1902502,RETI
1902507,VOL
1902509,VOL
1902511,VOL
1902513,VOL
1902517,VOL
1902518,RETI
1902522,RETI
1902531,RETI
1902538,RETI
1902540,VOL
1902541,RETI
1902543,RETI
1902547,VOL
1902549,RETI
1902551,RETI
1902560,VOL
1902563,RETI
1902569,VOL
1902584,RETI
1902596,VOL
1902602,RETI
1902611,RETI
1902618,RETI
1902621,RETI
1902625,RETI
1902626,RETI
1902642,VOL
1902647,RETI
1902673,RETI
1902675,VOL
1902685,VOL
1902694,VOL
1902701,VOL
1902717,RETI
1902720,VOL
1902723,RETI
1902735,RETI
1902736,RETI
1902750,RETI
1902754,DIS
1902756,VOL
1902757,VOL
1902761,RETI
1902768,VOL
1902769,VOL
1902770,DIS
1902772,RETI
1902784,VOL
1902785,RETI
1902787,RETI
1902796,RETI
1902804,RETI
1902807,RETI
1902812,VOL
1902817,RETI
1902828,VOL
1902833,VOL
1902838,RETI
1902840,MIL
1902843,RETI
1902846,VOL
1902855,RETI
1902862,VOL
1902864,RETI
1902867,RETI
1902870,RETI
1902873,RETI
1902875,RETI
1902878,VOL
1902890,RETI
1902891,RETI
1902893,RETI
1902899,RETI
1902904,RETI
1902915,RETI
1902918,RETI
1902923,VOL
1902925,RETI
1902932,DIS
1902933,RETI
1902941,RETI
1902950,RETI
1902957,RETI
1902959,RETI
1902968,DIS
1902976,RETI
1902978,RETI
1902983,RETI
1902985,RETI
1902990,VOL
1902999,VOL
1903002,RETI
1903003,RETI
1903009,VOL
1903014,RETI
1903015,RETI
1903017,VOL
1903020,VOL
1903025,RETI
1903040,RETI
1903043,RETI
1903045,VOL
1903050,RETI
1903054,RETI
1903058,VOL
1903064,VOL
1903068,VOL
1903069,RETI
1903070,RETI
1903089,VOL
1903100,RETI
1903101,RETI
1903102,RETI
1903104,RETI
1903114,VOL
1903117,RETI
1903123,VOL
1903132,VOL
1903137,RETI
1903146,VOL
1903147,RETI
1903167,RETI
1903175,VOL
1903177,VOL
1903179,VOL
1903182,RETI
1903191,RETI
1903193,RETI
1903197,RETI
1903204,VOL
1903215,VOL
1903216,VOL
1903217,VOL
1903218,RETI
1903220,VOL
1903224,RETI
1903228,RETI
1903230,RETI
1903232,VOL
1903233,VOL
1903234,VOL
1903235,RETI
1903240,VOL
1903241,RETI
1903252,VOL
1903256,VOL
1903260,VOL
1903266,RETI
1903278,VOL
1903287,VOL
1903290,RETI
1903291,RETI
1903292,RETI
1903295,RETI
1903307,VOL
1903309,VOL
1903311,VOL
1903312,RETI
1903326,RETI
1903336,VOL
1903339,VOL
1903346,RETI
1903350,VOL
1903362,VOL
1903366,RETI
1903369,RETI
1903374,RETI
1903380,RETI
1903388,VOL
1903390,RETI
1903392,RETI
1903394,VOL
1903396,RETI
1903398,VOL
1903404,RETI
1903410,RETI
1903412,RETI
1903418,VOL
1903419,RETI
1903422,RETI
1903437,RETI
1903451,RETI
1903452,VOL
1903458,RETI
1903459,RETI
1903465,VOL
1903469,RETI
1903474,VOL
1903475,VOL
1903478,VOL
1903490,VOL
1903492,VOL
1903502,VOL
1903504,VOL
1903512,RETI
1903513,VOL
1903516,RETI
1903518,RETI
1903527,RETI
1903528,RETI
1903530,VOL
1903532,VOL
1903536,RETI
1903537,RETI
1903539,RETI
1903540,RETI
1903542,RETI
1903548,RETI
1903552,VOL
1903553,RETI
1903558,VOL
1903560,RETI
1903564,RETI
1903565,RETI
1903571,VOL
1903574,VOL
1903577,VOL
1903579,VOL
1903583,RETI
1903584,RETI
1903585,RETI
1903599,RETI
1903603,VOL
1903617,VOL
1903618,VOL
1903622,RETI
1903626,RETI
1903629,VOL
1903630,RETI
1903637,RETI
1903640,RETI
1903650,VOL
1903654,DIS
1903666,RETI
1903667,VOL
1903676,VOL
1903679,VOL
1903682,RETI
1903689,RETI
1903690,VOL
1903698,VOL
1903699,RETI
1903700,RETI
1903704,RETI
1903708,RETI
1903710,VOL
1903713,VOL
1903716,RETI
1903717,VOL
1903726,VOL
1903733,RETI
1903737,RETI
1903753,VOL
1903757,RETI
1903765,VOL
1903766,RETI
1903770,VOL
1903776,VOL
1903786,RETI
1903794,RETI
1903798,RETI
1903808,RETI
1903810,RETI
1903813,VOL
1903818,VOL
1903819,VOL
1903821,VOL
1903824,VOL
1903827,RETI
1903831,RETI
1903833,VOL
1903837,VOL
1903839,RETI
1903845,VOL
1903848,VOL
1903850,VOL
1903863,RETI
1903865,VOL
1903868,VOL
1903870,VOL
1903874,VOL
1903878,VOL
1903886,VOL
1903890,RETI
1903902,RETI
1903906,RETI
1903907,VOL
1903915,VOL
1903921,RETI
1903924,VOL
1903925,RETI
1903933,RETI
1903934,RETI
1903937,VOL
1903943,RETI
1903945,RETI
1903948,RETI
1903952,RETI
1903953,RETI
1903957,RETI
1903961,RETI
1903967,VOL
1903968,RETI
1903969,RETI
1903971,RETI
1903979,VOL
1903981,VOL
1903982,VOL
1903983,RETI
1903984,RETI
1903986,RETI
1903992,RETI
1903995,RETI
1903999,RETI
1904001,RETI
1904004,RETI
1904008,RETI
1904009,RETI
1904010,VOL
1904021,RETI
1904022,VOL
1904023,RETI
1904030,VOL
1904031,RETI
1904032,RETI
1904035,VOL
1904039,VOL
1904043,VOL
1904046,RETI
1904050,VOL
1904051,RETI
1904056,VOL
1904064,VOL
1904069,RETI
1904074,RETI
1904077,RETI
1904078,VOL
1904085,RETI
1904108,RETI
1904111,RETI
1904112,RETI
1904114,RETI
1904117,RETI
1904118,VOL
1904131,RETI
1904136,RETI
1904148,RETI
1904149,RETI
1904167,RETI
1904178,VOL
1904189,RETI
1904197,RETI
1904204,RETI
1904212,RETI
1904219,RETI
1904232,VOL
1904246,VOL
1904248,RETI
1904250,RETI
1904256,VOL
1904264,RETI
1904266,VOL
1904269,VOL
1904271,VOL
1904278,VOL
1904284,RETI
1904286,VOL
1904294,RETI
1904307,RETI
1904313,RETI
1904318,VOL
1904320,VOL
1904324,RETI
1904327,VOL
1904334,RETI
1904338,RETI
1904342,RETI
1904345,RETI
1904349,DIS
1904352,RETI
1904354,VOL
1904355,VOL
1904361,VOL
1904364,RETI
1904365,VOL
1904382,VOL
1904387,RETI
1904389,RETI
1904392,RETI
1904394,VOL
1904395,VOL
1904401,RETI
1904404,VOL
1904407,VOL
1904409,RETI
1904412,VOL
1904414,RETI
1904426,DIS
1904429,RETI
1904435,VOL
1904440,RETI
1904445,RETI
1904456,VOL
1904466,RETI
1904471,RETI
1904487,VOL
1904488,RETI
1904493,VOL
1904494,VOL
1904498,VOL
1904502,RETI
1904517,VOL
1904521,RETI
1904522,RETI
1904523,VOL
1904527,RETI
1904531,RETI
1904534,RETI
1904541,RETI
1904553,RETI
1904561,RETI
1904564,RETI
1904571,RETI
1904574,VOL
1904578,RETI
1904579,RETI
1904581,RETI
1904582,RETI
1904583,VOL
1904587,VOL
1904592,RETI
1904595,RETI
1904597,VOL
1904599,VOL
1904603,VOL
1904606,VOL
1904608,RETI
1904614,RETI
1904618,VOL
1904625,VOL
1904634,VOL
1904639,RETI
1904640,RETI
1904644,RETI
1904648,DIS
1904655,RETI
1904657,VOL
1904660,RETI
1904663,VOL
1904667,RETI
1904676,RETI
1904687,VOL
1904689,VOL
1904690,RETI
1904699,RETI
1904701,RETI
1904707,VOL
1904713,RETI
1904715,RETI
1904718,RETI
1904722,RETI
1904730,RETI
1904742,VOL
1904743,VOL
1904748,VOL
1904750,RETI
1904763,VOL
1904764,RETI
1904770,RETI
1904773,VOL
1904775,RETI
1904777,RETI
1904783,VOL
1904785,RETI
1904786,VOL
1904789,VOL
1904794,VOL
1904810,RETI
1904812,RETI
1904825,VOL
1904831,RETI
1904832,VOL
1904840,RETI
1904841,VOL
1904850,RETI
1904857,VOL
1904860,VOL
1904863,RETI
1904864,RETI
1904871,VOL
1904873,VOL
1904875,VOL
1904879,RETI
1904882,RETI
1904891,RETI
1904900,VOL
1904904,RETI
1904907,VOL
1904915,VOL
1904916,DIS
1904919,RETI
1904925,VOL
1904927,RETI
1904930,VOL
1904934,RETI
1904935,RETI
1904937,RETI
1904939,RETI
1904944,VOL
1904950,VOL
1904951,VOL
1904955,RETI
1904958,RETI
1904962,RETI
1904979,RETI
1904989,VOL
1904990,RETI
1904995,VOL
1904997,VOL
1904999,VOL
1905000,VOL
1905004,RETI
1905022,RETI
1905024,VOL
1905025,RETI
1905026,VOL
1905033,RETI
1905038,VOL
1905043,VOL
1905058,RETI
1905063,RETI
1905071,RETI
1905078,RETI
1905079,RETI
1905086,VOL
1905096,RETI
1905100,RETI
1905101,RETI
1905103,VOL
1905104,RETI
1905132,RETI
1905134,RETI
1905135,VOL
1905138,RETI
1905139,RETI
1905141,RETI
1905144,RETI
1905145,VOL
1905148,RETI
1905162,RETI
1905172,RETI
1905177,RETI
1905178,VOL
1905182,VOL
1905185,RETI
1905187,VOL
1905190,RETI
1905193,RETI
1905194,VOL
1905196,RETI
1905201,RETI
1905202,VOL
1905204,VOL
1905206,VOL
1905209,VOL
1905212,RETI
1905214,VOL
1905215,RETI
1905222,VOL
1905223,RETI
1905227,RETI
1905239,MIL
1905241,RETI
1905245,VOL
1905261,RETI
1905264,VOL
1905266,RETI
1905270,VOL
1905271,VOL
1905289,RETI
1905290,RETI
1905295,VOL
1905298,VOL
1905303,VOL
1905306,RETI
1905307,RETI
1905312,RETI
1905316,RETI
1905317,RETI
1905318,VOL
1905320,RETI
1905332,RETI
1905336,RETI
1905342,RETI
1905344,RETI
1905363,VOL
1905369,VOL
1905370,RETI
1905371,RETI
1905376,RETI
1905379,RETI
1905383,VOL
1905390,RETI
1905396,RETI
1905398,RETI
1905399,RETI
1905400,RETI
1905401,RETI
1905403,RETI
1905414,RETI
1905418,RETI
1905426,RETI
1905441,RETI
1905442,RETI
1905454,VOL
1905457,RETI
1905459,RETI
1905471,VOL
1905475,RETI
1905479,RETI
1905486,VOL
1905487,RETI
1905490,RETI
1905495,VOL
1905496,RETI
1905500,VOL
1905503,RETI
1905507,RETI
1905511,VOL
1905513,RETI
1905517,RETI
1905518,RETI
1905528,RETI
1905529,RETI
1905532,VOL
1905534,RETI
1905535,RETI
1905543,VOL
1905547,RETI
1905551,VOL
1905559,RETI
1905564,RETI
1905565,RETI
1905574,RETI
1905575,RETI
1905583,RETI
1905592,RETI
1905609,RETI
1905611,RETI
1905615,RETI
1905623,VOL
1905640,RETI
1905642,RETI
1905643,VOL
1905644,RETI
1905645,RETI
1905647,VOL
1905654,RETI
1905666,VOL
1905673,RETI
1905683,RETI
1905689,VOL
1905690,RETI
1905699,VOL
1905701,RETI
1905711,RETI
1905712,VOL
1905713,RETI
1905723,DIS
1905726,RETI
1905735,RETI
1905737,RETI
1905741,RETI
1905743,RETI
1905750,VOL
1905759,VOL
1905760,RETI
1905761,VOL
1905762,VOL
1905763,RETI
1905770,VOL
1905774,RETI
1905780,DIS
1905782,RETI
1905790,RETI
1905793,RETI
1905799,RETI
1905800,RETI
1905803,VOL
1905804,VOL
1905805,VOL
1905809,VOL
1905810,VOL
1905814,VOL
1905815,VOL
1905818,RETI
1905826,VOL
1905827,RETI
1905834,RETI
1905836,VOL
1905838,RETI
1905841,VOL
1905845,RETI
1905854,RETI
1905856,VOL
1905857,VOL
1905861,RETI
1905862,RETI
1905865,RETI
1905874,VOL
1905889,VOL
1905899,RETI
1905911,RETI
1905913,RETI
1905914,VOL
1905918,RETI
1905919,RETI
1905924,RETI
1905928,RETI
1905941,RETI
1905942,VOL
1905943,VOL
1905953,VOL
1905957,VOL
1905958,VOL
1905961,VOL
1905966,RETI
1905977,VOL
1905980,RETI
1905983,RETI
1905984,RETI
1905988,RETI
1905991,RETI
1905993,RETI
1905999,RETI
1906000,VOL
1906002,RETI
1906004,RETI
1906013,VOL
1906015,RETI
1906019,RETI
1906024,RETI
1906029,RETI
1906041,RETI
1906052,RETI
1906055,VOL
1906080,VOL
1906081,VOL
1906092,RETI
1906093,VOL
1906096,RETI
1906098,VOL
1906099,RETI
1906105,RETI
1906108,VOL
1906112,VOL
1906125,RETI
1906127,VOL
1906131,VOL
1906132,RETI
1906133,RETI
1906146,VOL
1906147,RETI
1906149,VOL
1906150,RETI
1906160,RETI
1906161,RETI
1906167,VOL
1906170,RETI
1906177,RETI
1906187,VOL
1906188,VOL
1906189,VOL
1906191,RETI
1906194,RETI
1906206,RETI
1906215,RETI
1906224,RETI
1906225,RETI
1906247,VOL
1906248,RETI
1906257,VOL
1906259,RETI
1906262,VOL
1906268,RETI
1906274,RETI
1906277,VOL
1906289,VOL
1906292,RETI
1906297,VOL
1906300,VOL
1906308,RETI
1906312,RETI
1906317,RETI
1906320,VOL
1906321,VOL
1906323,RETI
1906327,VOL
1906328,VOL
1906339,RETI
1906342,RETI
1906343,RETI
1906351,RETI
1906363,RETI
1906364,VOL
1906369,RETI
1906371,VOL
1906373,VOL
1906375,RETI
1906377,VOL
1906378,VOL
1906388,VOL
1906397,VOL
1906398,RETI
1906405,RETI
1906411,RETI
1906412,VOL
1906413,RETI
1906414,MIL
1906415,VOL
1906419,RETI
1906420,RETI
1906428,RETI
1906433,VOL
1906442,RETI
1906444,VOL
1906454,RETI
1906456,RETI
1906463,RETI
1906469,RETI
